year,country_txt,city,latitude,longitude,attacktype1_txt
2004,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2004,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2004,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2004,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2004,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2004,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2004,Iraq,Siniyah,32.503611,44.313056,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Taza Khurmatu,35.303047,44.329933,Bombing/Explosion
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Balad,34.010471,44.148235,Bombing/Explosion
2005,Iraq,Jabella,32.468191,44.550194,Assassination
2005,Iraq,Basra,30.510054,47.778095,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Diwaniyah,31.98958,44.923775,Assassination
2005,Iraq,Samarra,34.208416,43.890713,Assassination
2005,Iraq,Baqubah,33.74324,44.623825,Unknown
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Hillah,32.469238,44.416637,Bombing/Explosion
2005,Iraq,Arbil,36.192589,44.004623,Bombing/Explosion
2005,Iraq,Ramadi,33.420948,43.295662,Assassination
2005,Iraq,Mahawil,32.654751,44.408989,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Yusufiyah,33.07835,44.254719,Hostage Taking (Kidnapping)
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Hostage Taking (Kidnapping)
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Ishaqi,34.023571,44.031361,Bombing/Explosion
2005,Iraq,Samarra,34.208416,43.890713,Armed Assault
2005,Iraq,Salman Bak,33.100529,44.584492,Assassination
2005,Iraq,Suwayrah,32.925266,44.770956,Armed Assault
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Hostage Taking (Kidnapping)
2005,Iraq,Kirkuk,35.45211,44.375465,Hostage Taking (Kidnapping)
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Armed Assault
2005,Iraq,Latifiyah,32.982933,44.361595,Hostage Taking (Kidnapping)
2005,Iraq,Baiji,34.92485,43.491413,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping)
2005,Iraq,Shirqat,35.499439,43.234894,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Basra,30.510054,47.778095,Bombing/Explosion
2005,Iraq,Hillah,32.469238,44.416637,Armed Assault
2005,Iraq,Balad,34.010471,44.148235,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Balad,34.010471,44.148235,Armed Assault
2005,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Sinjar,36.319386,41.861473,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Hijacking
2005,Iraq,Baghdad,33.303566,44.371773,Hostage Taking (Kidnapping)
2005,Iraq,Baghdad,33.303566,44.371773,Hostage Taking (Kidnapping)
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Salman Bak,33.100529,44.584492,Unknown
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Basra,30.510054,47.778095,Assassination
2005,Iraq,Balad Ruz,33.693947,45.067425,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Musayib,32.777344,44.289352,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Assassination
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Hillah,32.469238,44.416637,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Latifiyah,32.982933,44.361595,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Mosul,36.354145,43.14357,Armed Assault
2005,Iraq,Balad,34.010471,44.148235,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Samarra,34.208416,43.890713,Facility/Infrastructure Attack
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Assassination
2005,Iraq,Hillah,32.469238,44.416637,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Qaim,34.363503,41.115997,Armed Assault
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Latifiyah,32.982933,44.361595,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Mosul,36.354145,43.14357,Armed Assault
2005,Iraq,Makhul,35.200928,43.274925,Bombing/Explosion
2005,Iraq,Hamra,34.727722,43.649687,Hostage Taking (Kidnapping)
2005,Iraq,Shirqat district,35.493072,43.24237,Bombing/Explosion
2005,Iraq,Latifiyah,32.982933,44.361595,Bombing/Explosion
2005,Iraq,Ramadi,33.420948,43.295662,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Yusufiyah,33.07835,44.254719,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Basra,30.510054,47.778095,Hostage Taking (Kidnapping)
2005,Iraq,Iskandariyah,32.887157,44.341637,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Samarra,34.208416,43.890713,Armed Assault
2005,Iraq,Mosul,36.354145,43.14357,Assassination
2005,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Basra,30.510054,47.778095,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Assassination
2005,Iraq,Samarra,34.208416,43.890713,Assassination
2005,Iraq,Mosul,36.354145,43.14357,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Musayib,32.777344,44.289352,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Balad,34.010471,44.148235,Bombing/Explosion
2005,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Kirkuk,35.45211,44.375465,Hostage Taking (Kidnapping)
2005,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2005,Iraq,Hillah,32.469238,44.416637,Unarmed Assault
2005,Iraq,Baqubah,33.74324,44.623825,Assassination
2005,Iraq,Kifri,34.683358,44.966637,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Khalis,33.848618,44.522125,Bombing/Explosion
2005,Iraq,Musayib,32.777344,44.289352,Bombing/Explosion
2005,Iraq,Mahawil,32.654751,44.408989,Armed Assault
2005,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Assassination
2005,Iraq,Ramadi,33.420948,43.295662,Armed Assault
2005,Iraq,Balad Ruz,33.693947,45.067425,Assassination
2005,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2005,Iraq,Hadithah,34.160587,42.37254,Armed Assault
2005,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2005,Iraq,Balad Ruz,33.693947,45.067425,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Assassination
2005,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Facility/Infrastructure Attack
2005,Iraq,Qasim,32.30301,44.686532,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Armed Assault
2005,Iraq,Mosul,36.354145,43.14357,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Karbala,32.604393,44.007145,Assassination
2005,Iraq,Latifiyah,32.982933,44.361595,Armed Assault
2005,Iraq,Kut,32.533287,45.829453,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Hostage Taking (Kidnapping)
2005,Iraq,Dore,36.905833,44.138611,Assassination
2005,Iraq,Hadithah,34.160587,42.37254,Assassination
2005,Iraq,Najaf,32.000596,44.330818,Hostage Taking (Kidnapping)
2005,Iraq,Mahmudiyah,33.057991,44.354839,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2005,Iraq,Balad,34.010471,44.148235,Hostage Taking (Kidnapping)
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.22286,44.451217,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Armed Assault
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Mahawil,32.654751,44.408989,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Ramadi,33.420948,43.295662,Assassination
2005,Iraq,Qaim,34.363503,41.115997,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Assassination
2005,Iraq,Dawreh,30.163319,48.379703,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Samawah,31.300213,45.277092,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2005,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Hostage Taking (Kidnapping)
2005,Iraq,Tal Afar,36.376823,42.448875,Bombing/Explosion
2005,Iraq,Amarah,31.848217,47.145203,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Samarra,34.208416,43.890713,Armed Assault
2005,Iraq,Arbil,36.192589,44.004623,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.287345,44.319487,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Suwayrah,32.925266,44.770956,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Hadithah,34.160587,42.37254,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Najaf,32.000596,44.330818,Hostage Taking (Kidnapping)
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Hit,33.633896,42.832081,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baiji,34.92485,43.491413,Assassination
2005,Iraq,Ramadi,33.420948,43.295662,Hostage Taking (Kidnapping)
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2005,Iraq,Hawijah,35.326122,43.780811,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Samarra,34.208416,43.890713,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Latifiyah district,32.98499,44.35676,Hostage Taking (Kidnapping)
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Mosul,36.354145,43.14357,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Tuz Khormato,34.881348,44.62513,Assassination
2005,Iraq,Tal Afar,36.376823,42.448875,Bombing/Explosion
2005,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Qaim,34.363503,41.115997,Hostage Taking (Kidnapping)
2005,Iraq,Mosul,36.354145,43.14357,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Hostage Taking (Kidnapping)
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Hillah,32.469238,44.416637,Bombing/Explosion
2005,Iraq,Hillah,32.469238,44.416637,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Kan'an,33.693409,44.796085,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Armed Assault
2005,Iraq,Dawreh,30.163319,48.379703,Armed Assault
2005,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2005,Iraq,Dujail,33.835629,44.247406,Armed Assault
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Abu Saydah,33.926586,44.772064,Assassination
2005,Iraq,Arbil,36.192589,44.004623,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2005,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Hostage Taking (Kidnapping)
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping)
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Hillah,32.469238,44.416637,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Hostage Taking (Kidnapping)
2005,Iraq,Kirkuk,35.45211,44.375465,Armed Assault
2005,Iraq,Kirkuk,35.45211,44.375465,Armed Assault
2005,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2005,Iraq,Babil,32.539722,44.414722,Bombing/Explosion
2005,Iraq,Samarra,34.208416,43.890713,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Shirqat,35.499439,43.234894,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Baiji,34.92485,43.491413,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Jabella,32.468191,44.550194,Bombing/Explosion
2005,Iraq,Hillah,32.469238,44.416637,Bombing/Explosion
2005,Iraq,Jabella,32.468191,44.550194,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Basra,30.510054,47.778095,Assassination
2005,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baiji,34.92485,43.491413,Assassination
2005,Iraq,Baghdad,33.287345,44.319487,Bombing/Explosion
2005,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2005,Iraq,Walid Border Crossing,33.433811,38.922878,Bombing/Explosion
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Khalis,33.848618,44.522125,Armed Assault
2005,Iraq,Khalis,33.848618,44.522125,Bombing/Explosion
2005,Iraq,Hit,33.633896,42.832081,Armed Assault
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2005,Iraq,Shirqat,35.505731,43.257433,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2005,Iraq,Baghdad,33.303566,44.371773,Assassination
2005,Iraq,Baqubah,33.74324,44.623825,Assassination
